player,team,opponent,game_date,market,book,line,over_odds,under_odds
Ayo Dosunmu,CHI,WAS,2025-11-23,PTS,draftkings,13.5,,
Kyle Kuzma,MIL,DET,2025-11-23,PTS,draftkings,14.5,,
Zaccharie Risacher,ATL,@NOP,2025-11-23,PTS,draftkings,13.5,,
Myles Turner,MIL,DET,2025-11-23,PTS,draftkings,14.5,,
Russell Westbrook,SAC,@DEN,2025-11-23,PTS,draftkings,13.5,,
Saddiq Bey,NOP,ATL,2025-11-23,PTS,draftkings,13.5,,
Matas Buzelis,CHI,WAS,2025-11-23,PTS,draftkings,13.5,,
Zach Edey,MEM,@DAL,2025-11-23,PTS,draftkings,13.5,,
Cameron Johnson,DEN,SAC,2025-11-23,PTS,draftkings,13.5,,
Max Christie,DAL,MEM,2025-11-23,PTS,draftkings,12.5,,
Bilal Coulibaly,WAS,@CHI,2025-11-23,PTS,draftkings,11.5,,
Dyson Daniels,ATL,@NOP,2025-11-23,PTS,draftkings,10.5,,
Tim Hardaway,DEN,SAC,2025-11-23,PTS,draftkings,11.5,,
Kevin Huerter,CHI,WAS,2025-11-23,PTS,draftkings,12.5,,
Naji Marshall,DAL,MEM,2025-11-23,PTS,draftkings,11.5,,
Malik Monk,SAC,@DEN,2025-11-23,PTS,draftkings,11.5,,
Keegan Murray,SAC,@DEN,2025-11-23,PTS,draftkings,11.5,,
Dennis Schroder,SAC,@DEN,2025-11-23,PTS,draftkings,11.5,,
Gary Trent,MIL,DET,2025-11-23,PTS,draftkings,11.5,,
Peyton Watson,DEN,SAC,2025-11-23,PTS,draftkings,12.5,,
Jaylen Wells,MEM,@DAL,2025-11-23,PTS,draftkings,11.5,,
Vince Williams,MEM,@DAL,2025-11-23,PTS,draftkings,12.5,,
Daniel Gafford,DAL,MEM,2025-11-23,PTS,draftkings,10.5,,
Tobias Harris,DET,@MIL,2025-11-23,PTS,draftkings,11.5,,
Klay Thompson,DAL,MEM,2025-11-23,PTS,draftkings,10.5,,
Cam Whitmore,WAS,@CHI,2025-11-23,PTS,draftkings,11.5,,
Vit Krejci,ATL,@NOP,2025-11-23,PTS,draftkings,10.5,,
Duncan Robinson,DET,@MIL,2025-11-23,PTS,draftkings,9.5,,
Cam Spencer,MEM,@DAL,2025-11-23,PTS,draftkings,10.5,,
Ausar Thompson,DET,@MIL,2025-11-23,PTS,draftkings,10.5,,
Cole Anthony,MIL,DET,2025-11-23,PTS,draftkings,9.5,,
AJ Green,MIL,DET,2025-11-23,PTS,draftkings,9.5,,
Jose Alvarado,NOP,ATL,2025-11-23,PTS,draftkings,8.5,,
Bruce Brown,DEN,SAC,2025-11-23,PTS,draftkings,8.5,,
Kentavious Caldwell-Pope,MEM,@DAL,2025-11-23,PTS,draftkings,7.5,,
Drew Eubanks,SAC,@DEN,2025-11-23,PTS,draftkings,8.5,,
Jordan Hawkins,NOP,ATL,2025-11-23,PTS,draftkings,8.5,,
Jaden Ivey,DET,@MIL,2025-11-23,PTS,draftkings,8.5,,
Luke Kennard,ATL,@NOP,2025-11-23,PTS,draftkings,8.5,,
Jock Landale,MEM,@DAL,2025-11-23,PTS,draftkings,8.5,,
Jonas Valanciunas,DEN,SAC,2025-11-23,PTS,draftkings,8.5,,
Mouhamed Gueye,ATL,@NOP,2025-11-23,PTS,draftkings,7.5,,
Corey Kispert,WAS,@CHI,2025-11-23,PTS,draftkings,7.5,,
Micah Peavy,NOP,ATL,2025-11-23,PTS,draftkings,7.5,,
Isaiah Stewart,DET,@MIL,2025-11-23,PTS,draftkings,7.5,,
Precious Achiuwa,SAC,@DEN,2025-11-23,PTS,draftkings,6.5,,
Ronald Holland,DET,@MIL,2025-11-23,PTS,draftkings,6.5,,
Yves Missi,NOP,ATL,2025-11-23,PTS,draftkings,6.5,,
Franz Wagner,ORL,NYK,2025-11-23,PTS,fanduel,36.5,-112.0,-118.0
Jalen Brunson,NYK,@ORL,2025-11-23,PTS,fanduel,34.5,-118.0,-112.0
Nikola Jokic,DEN,SAC,2025-11-23,PTS,fanduel,29.5,-106.0,-120.0
Desmond Bane,ORL,NYK,2025-11-23,PTS,fanduel,26.5,-136.0,102.0
Cade Cunningham,DET,@MIL,2025-11-23,PTS,fanduel,26.5,-125.0,-102.0
Jalen Johnson,ATL,@NOP,2025-11-23,PTS,fanduel,22.5,-102.0,-130.0
Jamal Murray,DEN,SAC,2025-11-23,PTS,fanduel,22.5,-122.0,-104.0
Karl-Anthony Towns,NYK,@ORL,2025-11-23,PTS,fanduel,22.5,-130.0,-102.0
Mikal Bridges,NYK,@ORL,2025-11-23,PTS,fanduel,21.5,-122.0,-108.0
Trey Murphy,NOP,ATL,2025-11-23,PTS,fanduel,20.5,-122.0,-108.0
Ryan Rollins,MIL,DET,2025-11-23,PTS,fanduel,20.5,-120.0,-106.0
Jalen Suggs,ORL,NYK,2025-11-23,PTS,fanduel,21.5,-138.0,104.0
Coby White,CHI,WAS,2025-11-23,PTS,fanduel,20.5,102.0,-130.0
Nickeil Alexander-Walker,ATL,@NOP,2025-11-23,PTS,fanduel,19.5,100.0,-132.0
Josh Giddey,CHI,WAS,2025-11-23,PTS,fanduel,20.5,-104.0,-122.0
Zach LaVine,SAC,@DEN,2025-11-23,PTS,fanduel,19.5,-115.0,-111.0
Kristaps Porzingis,ATL,@NOP,2025-11-23,PTS,fanduel,18.5,-118.0,-112.0
Santi Aldama,MEM,@DAL,2025-11-23,PTS,fanduel,17.5,-111.0,-115.0
DeMar DeRozan,SAC,@DEN,2025-11-23,PTS,fanduel,17.5,-115.0,-111.0
Jalen Duren,DET,@MIL,2025-11-23,PTS,fanduel,17.5,-120.0,-106.0
Alex Sarr,WAS,@CHI,2025-11-23,PTS,fanduel,18.5,-102.0,-125.0
Nikola Vucevic,CHI,WAS,2025-11-23,PTS,fanduel,17.5,-106.0,-120.0
Jeremiah Fears,NOP,ATL,2025-11-23,PTS,fanduel,16.5,-110.0,-120.0
Cooper Flagg,DAL,MEM,2025-11-23,PTS,fanduel,17.5,-102.0,-125.0
CJ McCollum,WAS,@CHI,2025-11-23,PTS,fanduel,16.5,-122.0,-104.0
Derik Queen,NOP,ATL,2025-11-23,PTS,fanduel,16.5,-118.0,-114.0
P.J. Washington,DAL,MEM,2025-11-23,PTS,fanduel,16.5,-113.0,-113.0
Cedric Coward,MEM,@DAL,2025-11-23,PTS,fanduel,16.5,-104.0,-122.0
Brandon Williams,DAL,MEM,2025-11-23,PTS,fanduel,15.5,-102.0,-125.0
Kyshawn George,WAS,@CHI,2025-11-23,PTS,fanduel,14.5,-113.0,-113.0
Bobby Portis,MIL,DET,2025-11-23,PTS,fanduel,14.5,-128.0,100.0
Ayo Dosunmu,CHI,WAS,2025-11-23,PTS,fanduel,13.5,-111.0,-115.0
Kyle Kuzma,MIL,DET,2025-11-23,PTS,fanduel,14.5,102.0,-130.0
Zaccharie Risacher,ATL,@NOP,2025-11-23,PTS,fanduel,13.5,100.0,-132.0
Myles Turner,MIL,DET,2025-11-23,PTS,fanduel,14.5,-104.0,-122.0
Russell Westbrook,SAC,@DEN,2025-11-23,PTS,fanduel,13.5,-118.0,-108.0
Saddiq Bey,NOP,ATL,2025-11-23,PTS,fanduel,12.5,-125.0,-106.0
Matas Buzelis,CHI,WAS,2025-11-23,PTS,fanduel,12.5,-115.0,-111.0
Zach Edey,MEM,@DAL,2025-11-23,PTS,fanduel,13.5,104.0,-132.0
Cameron Johnson,DEN,SAC,2025-11-23,PTS,fanduel,13.5,-113.0,-113.0
Max Christie,DAL,MEM,2025-11-23,PTS,fanduel,11.5,-128.0,100.0
Bilal Coulibaly,WAS,@CHI,2025-11-23,PTS,fanduel,12.5,-108.0,-118.0
Dyson Daniels,ATL,@NOP,2025-11-23,PTS,fanduel,10.5,-130.0,-102.0
Tim Hardaway,DEN,SAC,2025-11-23,PTS,fanduel,11.5,-130.0,102.0
Kevin Huerter,CHI,WAS,2025-11-23,PTS,fanduel,12.5,100.0,-128.0
Naji Marshall,DAL,MEM,2025-11-23,PTS,fanduel,12.5,100.0,-128.0
Malik Monk,SAC,@DEN,2025-11-23,PTS,fanduel,11.5,102.0,-130.0
Keegan Murray,SAC,@DEN,2025-11-23,PTS,fanduel,11.5,-115.0,-111.0
Dennis Schroder,SAC,@DEN,2025-11-23,PTS,fanduel,11.5,-111.0,-115.0
Gary Trent,MIL,DET,2025-11-23,PTS,fanduel,11.5,-122.0,-104.0
Peyton Watson,DEN,SAC,2025-11-23,PTS,fanduel,12.5,104.0,-132.0
Jaylen Wells,MEM,@DAL,2025-11-23,PTS,fanduel,11.5,-122.0,-104.0
Vince Williams,MEM,@DAL,2025-11-23,PTS,fanduel,12.5,102.0,-130.0
Daniel Gafford,DAL,MEM,2025-11-23,PTS,fanduel,11.5,100.0,-128.0
Tobias Harris,DET,@MIL,2025-11-23,PTS,fanduel,10.5,-125.0,-102.0
Klay Thompson,DAL,MEM,2025-11-23,PTS,fanduel,10.5,-113.0,-113.0
Cam Whitmore,WAS,@CHI,2025-11-23,PTS,fanduel,11.5,-113.0,-113.0
Vit Krejci,ATL,@NOP,2025-11-23,PTS,fanduel,10.5,-120.0,-110.0
Duncan Robinson,DET,@MIL,2025-11-23,PTS,fanduel,9.5,-115.0,-111.0
Cam Spencer,MEM,@DAL,2025-11-23,PTS,fanduel,10.5,-128.0,100.0
Ausar Thompson,DET,@MIL,2025-11-23,PTS,fanduel,9.5,-130.0,102.0
Cole Anthony,MIL,DET,2025-11-23,PTS,fanduel,9.5,-106.0,-120.0
AJ Green,MIL,DET,2025-11-23,PTS,fanduel,9.5,-113.0,-113.0
Jalen Smith,CHI,WAS,2025-11-23,PTS,fanduel,9.5,-104.0,-122.0
Jose Alvarado,NOP,ATL,2025-11-23,PTS,fanduel,8.5,-112.0,-118.0
Bruce Brown,DEN,SAC,2025-11-23,PTS,fanduel,8.5,-113.0,-113.0
Kentavious Caldwell-Pope,MEM,@DAL,2025-11-23,PTS,fanduel,7.5,-118.0,-108.0
Drew Eubanks,SAC,@DEN,2025-11-23,PTS,fanduel,8.5,100.0,-128.0
Jordan Hawkins,NOP,ATL,2025-11-23,PTS,fanduel,8.5,-104.0,-128.0
Jaden Ivey,DET,@MIL,2025-11-23,PTS,fanduel,8.5,-113.0,-113.0
Tre Jones,CHI,WAS,2025-11-23,PTS,fanduel,8.5,-102.0,-125.0
Luke Kennard,ATL,@NOP,2025-11-23,PTS,fanduel,8.5,-118.0,-112.0
Jock Landale,MEM,@DAL,2025-11-23,PTS,fanduel,8.5,-130.0,102.0
Jonas Valanciunas,DEN,SAC,2025-11-23,PTS,fanduel,8.5,-115.0,-111.0
Mouhamed Gueye,ATL,@NOP,2025-11-23,PTS,fanduel,7.5,102.0,-136.0
Corey Kispert,WAS,@CHI,2025-11-23,PTS,fanduel,7.5,-122.0,-104.0
Micah Peavy,NOP,ATL,2025-11-23,PTS,fanduel,7.5,-108.0,-122.0
Isaiah Stewart,DET,@MIL,2025-11-23,PTS,fanduel,7.5,-120.0,-106.0
Precious Achiuwa,SAC,@DEN,2025-11-23,PTS,fanduel,5.5,-125.0,-102.0
Ronald Holland,DET,@MIL,2025-11-23,PTS,fanduel,6.5,106.0,-136.0
Yves Missi,NOP,ATL,2025-11-23,PTS,fanduel,6.5,-130.0,-102.0
Franz Wagner,ORL,NYK,2025-11-23,PTS,fanduel,36.5,,
Jalen Brunson,NYK,@ORL,2025-11-23,PTS,fanduel,34.5,,
Nikola Jokic,DEN,SAC,2025-11-23,PTS,fanduel,29.5,,
Desmond Bane,ORL,NYK,2025-11-23,PTS,fanduel,26.5,,
Cade Cunningham,DET,@MIL,2025-11-23,PTS,fanduel,26.5,,
Jalen Johnson,ATL,@NOP,2025-11-23,PTS,fanduel,22.5,,
Jamal Murray,DEN,SAC,2025-11-23,PTS,fanduel,22.5,,
Karl-Anthony Towns,NYK,@ORL,2025-11-23,PTS,fanduel,22.5,,
Mikal Bridges,NYK,@ORL,2025-11-23,PTS,fanduel,21.5,,
Trey Murphy,NOP,ATL,2025-11-23,PTS,fanduel,20.5,,
Ryan Rollins,MIL,DET,2025-11-23,PTS,fanduel,20.5,,
Jalen Suggs,ORL,NYK,2025-11-23,PTS,fanduel,21.5,,
Coby White,CHI,WAS,2025-11-23,PTS,fanduel,20.5,,
Nickeil Alexander-Walker,ATL,@NOP,2025-11-23,PTS,fanduel,19.5,,
Josh Giddey,CHI,WAS,2025-11-23,PTS,fanduel,20.5,,
Zach LaVine,SAC,@DEN,2025-11-23,PTS,fanduel,19.5,,
Kristaps Porzingis,ATL,@NOP,2025-11-23,PTS,fanduel,18.5,,
Santi Aldama,MEM,@DAL,2025-11-23,PTS,fanduel,17.5,,
DeMar DeRozan,SAC,@DEN,2025-11-23,PTS,fanduel,17.5,,
Jalen Duren,DET,@MIL,2025-11-23,PTS,fanduel,17.5,,
Alex Sarr,WAS,@CHI,2025-11-23,PTS,fanduel,18.5,,
Nikola Vucevic,CHI,WAS,2025-11-23,PTS,fanduel,17.5,,
Jeremiah Fears,NOP,ATL,2025-11-23,PTS,fanduel,16.5,,
Cooper Flagg,DAL,MEM,2025-11-23,PTS,fanduel,17.5,,
CJ McCollum,WAS,@CHI,2025-11-23,PTS,fanduel,16.5,,
Derik Queen,NOP,ATL,2025-11-23,PTS,fanduel,16.5,,
P.J. Washington,DAL,MEM,2025-11-23,PTS,fanduel,16.5,,
Cedric Coward,MEM,@DAL,2025-11-23,PTS,fanduel,16.5,,
Brandon Williams,DAL,MEM,2025-11-23,PTS,fanduel,15.5,,
Kyshawn George,WAS,@CHI,2025-11-23,PTS,fanduel,14.5,,
Bobby Portis,MIL,DET,2025-11-23,PTS,fanduel,14.5,,
Ayo Dosunmu,CHI,WAS,2025-11-23,PTS,fanduel,13.5,,
Kyle Kuzma,MIL,DET,2025-11-23,PTS,fanduel,14.5,,
Zaccharie Risacher,ATL,@NOP,2025-11-23,PTS,fanduel,13.5,,
Myles Turner,MIL,DET,2025-11-23,PTS,fanduel,14.5,,
Russell Westbrook,SAC,@DEN,2025-11-23,PTS,fanduel,13.5,,
Saddiq Bey,NOP,ATL,2025-11-23,PTS,fanduel,12.5,,
Matas Buzelis,CHI,WAS,2025-11-23,PTS,fanduel,12.5,,
Zach Edey,MEM,@DAL,2025-11-23,PTS,fanduel,13.5,,
Cameron Johnson,DEN,SAC,2025-11-23,PTS,fanduel,13.5,,
Max Christie,DAL,MEM,2025-11-23,PTS,fanduel,11.5,,
Bilal Coulibaly,WAS,@CHI,2025-11-23,PTS,fanduel,12.5,,
Dyson Daniels,ATL,@NOP,2025-11-23,PTS,fanduel,10.5,,
Tim Hardaway,DEN,SAC,2025-11-23,PTS,fanduel,11.5,,
Kevin Huerter,CHI,WAS,2025-11-23,PTS,fanduel,12.5,,
Naji Marshall,DAL,MEM,2025-11-23,PTS,fanduel,12.5,,
Malik Monk,SAC,@DEN,2025-11-23,PTS,fanduel,11.5,,
Keegan Murray,SAC,@DEN,2025-11-23,PTS,fanduel,11.5,,
Dennis Schroder,SAC,@DEN,2025-11-23,PTS,fanduel,11.5,,
Gary Trent,MIL,DET,2025-11-23,PTS,fanduel,11.5,,
Peyton Watson,DEN,SAC,2025-11-23,PTS,fanduel,12.5,,
Jaylen Wells,MEM,@DAL,2025-11-23,PTS,fanduel,11.5,,
Vince Williams,MEM,@DAL,2025-11-23,PTS,fanduel,12.5,,
Daniel Gafford,DAL,MEM,2025-11-23,PTS,fanduel,11.5,,
Tobias Harris,DET,@MIL,2025-11-23,PTS,fanduel,10.5,,
Klay Thompson,DAL,MEM,2025-11-23,PTS,fanduel,10.5,,
Cam Whitmore,WAS,@CHI,2025-11-23,PTS,fanduel,11.5,,
Vit Krejci,ATL,@NOP,2025-11-23,PTS,fanduel,10.5,,
Duncan Robinson,DET,@MIL,2025-11-23,PTS,fanduel,9.5,,
Cam Spencer,MEM,@DAL,2025-11-23,PTS,fanduel,10.5,,
Ausar Thompson,DET,@MIL,2025-11-23,PTS,fanduel,9.5,,
Cole Anthony,MIL,DET,2025-11-23,PTS,fanduel,9.5,,
AJ Green,MIL,DET,2025-11-23,PTS,fanduel,9.5,,
Jalen Smith,CHI,WAS,2025-11-23,PTS,fanduel,9.5,,
Jose Alvarado,NOP,ATL,2025-11-23,PTS,fanduel,8.5,,
Bruce Brown,DEN,SAC,2025-11-23,PTS,fanduel,8.5,,
Kentavious Caldwell-Pope,MEM,@DAL,2025-11-23,PTS,fanduel,7.5,,
Drew Eubanks,SAC,@DEN,2025-11-23,PTS,fanduel,8.5,,
Jordan Hawkins,NOP,ATL,2025-11-23,PTS,fanduel,8.5,,
Jaden Ivey,DET,@MIL,2025-11-23,PTS,fanduel,8.5,,
Tre Jones,CHI,WAS,2025-11-23,PTS,fanduel,8.5,,
Luke Kennard,ATL,@NOP,2025-11-23,PTS,fanduel,8.5,,
Jock Landale,MEM,@DAL,2025-11-23,PTS,fanduel,8.5,,
Jonas Valanciunas,DEN,SAC,2025-11-23,PTS,fanduel,8.5,,
Mouhamed Gueye,ATL,@NOP,2025-11-23,PTS,fanduel,7.5,,
Corey Kispert,WAS,@CHI,2025-11-23,PTS,fanduel,7.5,,
Micah Peavy,NOP,ATL,2025-11-23,PTS,fanduel,7.5,,
Isaiah Stewart,DET,@MIL,2025-11-23,PTS,fanduel,7.5,,
Precious Achiuwa,SAC,@DEN,2025-11-23,PTS,fanduel,5.5,,
Ronald Holland,DET,@MIL,2025-11-23,PTS,fanduel,6.5,,
Yves Missi,NOP,ATL,2025-11-23,PTS,fanduel,6.5,,
Franz Wagner,ORL,NYK,2025-11-23,PTS,fanduel,36.5,,
Jalen Brunson,NYK,@ORL,2025-11-23,PTS,fanduel,34.5,,
Nikola Jokic,DEN,SAC,2025-11-23,PTS,fanduel,29.5,,
Desmond Bane,ORL,NYK,2025-11-23,PTS,fanduel,26.5,,
Cade Cunningham,DET,@MIL,2025-11-23,PTS,fanduel,26.5,,
Jalen Johnson,ATL,@NOP,2025-11-23,PTS,fanduel,22.5,,
Jamal Murray,DEN,SAC,2025-11-23,PTS,fanduel,22.5,,
Karl-Anthony Towns,NYK,@ORL,2025-11-23,PTS,fanduel,22.5,,
Mikal Bridges,NYK,@ORL,2025-11-23,PTS,fanduel,21.5,,
Trey Murphy,NOP,ATL,2025-11-23,PTS,fanduel,20.5,,
Ryan Rollins,MIL,DET,2025-11-23,PTS,fanduel,20.5,,
Jalen Suggs,ORL,NYK,2025-11-23,PTS,fanduel,21.5,,
Coby White,CHI,WAS,2025-11-23,PTS,fanduel,20.5,,
Nickeil Alexander-Walker,ATL,@NOP,2025-11-23,PTS,fanduel,19.5,,
Josh Giddey,CHI,WAS,2025-11-23,PTS,fanduel,20.5,,
Zach LaVine,SAC,@DEN,2025-11-23,PTS,fanduel,19.5,,
Kristaps Porzingis,ATL,@NOP,2025-11-23,PTS,fanduel,18.5,,
Santi Aldama,MEM,@DAL,2025-11-23,PTS,fanduel,17.5,,
DeMar DeRozan,SAC,@DEN,2025-11-23,PTS,fanduel,17.5,,
Jalen Duren,DET,@MIL,2025-11-23,PTS,fanduel,17.5,,
Alex Sarr,WAS,@CHI,2025-11-23,PTS,fanduel,18.5,,
Nikola Vucevic,CHI,WAS,2025-11-23,PTS,fanduel,17.5,,
Jeremiah Fears,NOP,ATL,2025-11-23,PTS,fanduel,16.5,,
Cooper Flagg,DAL,MEM,2025-11-23,PTS,fanduel,17.5,,
CJ McCollum,WAS,@CHI,2025-11-23,PTS,fanduel,16.5,,
Derik Queen,NOP,ATL,2025-11-23,PTS,fanduel,16.5,,
P.J. Washington,DAL,MEM,2025-11-23,PTS,fanduel,16.5,,
Cedric Coward,MEM,@DAL,2025-11-23,PTS,fanduel,16.5,,
Brandon Williams,DAL,MEM,2025-11-23,PTS,fanduel,15.5,,
Kyshawn George,WAS,@CHI,2025-11-23,PTS,fanduel,14.5,,
Bobby Portis,MIL,DET,2025-11-23,PTS,fanduel,14.5,,
Ayo Dosunmu,CHI,WAS,2025-11-23,PTS,fanduel,13.5,,
Kyle Kuzma,MIL,DET,2025-11-23,PTS,fanduel,14.5,,
Zaccharie Risacher,ATL,@NOP,2025-11-23,PTS,fanduel,13.5,,
Myles Turner,MIL,DET,2025-11-23,PTS,fanduel,14.5,,
Russell Westbrook,SAC,@DEN,2025-11-23,PTS,fanduel,13.5,,
Saddiq Bey,NOP,ATL,2025-11-23,PTS,fanduel,12.5,,
Matas Buzelis,CHI,WAS,2025-11-23,PTS,fanduel,12.5,,
Zach Edey,MEM,@DAL,2025-11-23,PTS,fanduel,13.5,,
Cameron Johnson,DEN,SAC,2025-11-23,PTS,fanduel,13.5,,
Max Christie,DAL,MEM,2025-11-23,PTS,fanduel,11.5,,
Bilal Coulibaly,WAS,@CHI,2025-11-23,PTS,fanduel,12.5,,
Dyson Daniels,ATL,@NOP,2025-11-23,PTS,fanduel,10.5,,
Tim Hardaway,DEN,SAC,2025-11-23,PTS,fanduel,11.5,,
Kevin Huerter,CHI,WAS,2025-11-23,PTS,fanduel,12.5,,
Naji Marshall,DAL,MEM,2025-11-23,PTS,fanduel,12.5,,
Malik Monk,SAC,@DEN,2025-11-23,PTS,fanduel,11.5,,
Keegan Murray,SAC,@DEN,2025-11-23,PTS,fanduel,11.5,,
Dennis Schroder,SAC,@DEN,2025-11-23,PTS,fanduel,11.5,,
Gary Trent,MIL,DET,2025-11-23,PTS,fanduel,11.5,,
Peyton Watson,DEN,SAC,2025-11-23,PTS,fanduel,12.5,,
Jaylen Wells,MEM,@DAL,2025-11-23,PTS,fanduel,11.5,,
Vince Williams,MEM,@DAL,2025-11-23,PTS,fanduel,12.5,,
Daniel Gafford,DAL,MEM,2025-11-23,PTS,fanduel,11.5,,
Tobias Harris,DET,@MIL,2025-11-23,PTS,fanduel,10.5,,
Klay Thompson,DAL,MEM,2025-11-23,PTS,fanduel,10.5,,
Cam Whitmore,WAS,@CHI,2025-11-23,PTS,fanduel,11.5,,
Vit Krejci,ATL,@NOP,2025-11-23,PTS,fanduel,10.5,,
Duncan Robinson,DET,@MIL,2025-11-23,PTS,fanduel,9.5,,
Cam Spencer,MEM,@DAL,2025-11-23,PTS,fanduel,10.5,,
Ausar Thompson,DET,@MIL,2025-11-23,PTS,fanduel,9.5,,
Cole Anthony,MIL,DET,2025-11-23,PTS,fanduel,9.5,,
AJ Green,MIL,DET,2025-11-23,PTS,fanduel,9.5,,
Jalen Smith,CHI,WAS,2025-11-23,PTS,fanduel,9.5,,
Jose Alvarado,NOP,ATL,2025-11-23,PTS,fanduel,8.5,,
Bruce Brown,DEN,SAC,2025-11-23,PTS,fanduel,8.5,,
Kentavious Caldwell-Pope,MEM,@DAL,2025-11-23,PTS,fanduel,7.5,,
Drew Eubanks,SAC,@DEN,2025-11-23,PTS,fanduel,8.5,,
Jordan Hawkins,NOP,ATL,2025-11-23,PTS,fanduel,8.5,,
Jaden Ivey,DET,@MIL,2025-11-23,PTS,fanduel,8.5,,
Tre Jones,CHI,WAS,2025-11-23,PTS,fanduel,8.5,,
Luke Kennard,ATL,@NOP,2025-11-23,PTS,fanduel,8.5,,
Jock Landale,MEM,@DAL,2025-11-23,PTS,fanduel,8.5,,
Jonas Valanciunas,DEN,SAC,2025-11-23,PTS,fanduel,8.5,,
Mouhamed Gueye,ATL,@NOP,2025-11-23,PTS,fanduel,7.5,,
Corey Kispert,WAS,@CHI,2025-11-23,PTS,fanduel,7.5,,
Micah Peavy,NOP,ATL,2025-11-23,PTS,fanduel,7.5,,
Isaiah Stewart,DET,@MIL,2025-11-23,PTS,fanduel,7.5,,
Precious Achiuwa,SAC,@DEN,2025-11-23,PTS,fanduel,5.5,,
Ronald Holland,DET,@MIL,2025-11-23,PTS,fanduel,6.5,,
Yves Missi,NOP,ATL,2025-11-23,PTS,fanduel,6.5,,
Nikola Jokic,DEN,SAC,2025-11-23,PTS,caesars,29.5,-114.0,-117.0
Cade Cunningham,DET,@MIL,2025-11-23,PTS,caesars,26.5,-127.0,-105.0
Jalen Johnson,ATL,@NOP,2025-11-23,PTS,caesars,22.5,-113.0,-118.0
Jamal Murray,DEN,SAC,2025-11-23,PTS,caesars,23.5,-108.0,-124.0
Trey Murphy,NOP,ATL,2025-11-23,PTS,caesars,20.5,-140.0,105.0
Ryan Rollins,MIL,DET,2025-11-23,PTS,caesars,20.5,-121.0,-110.0
Coby White,CHI,WAS,2025-11-23,PTS,caesars,20.5,-120.0,-112.0
Nickeil Alexander-Walker,ATL,@NOP,2025-11-23,PTS,caesars,19.5,-110.0,-122.0
Josh Giddey,CHI,WAS,2025-11-23,PTS,caesars,20.5,-106.0,-127.0
Zach LaVine,SAC,@DEN,2025-11-23,PTS,caesars,19.5,-115.0,-115.0
Kristaps Porzingis,ATL,@NOP,2025-11-23,PTS,caesars,18.5,-128.0,-102.0
Santi Aldama,MEM,@DAL,2025-11-23,PTS,caesars,17.5,-108.0,-125.0
DeMar DeRozan,SAC,@DEN,2025-11-23,PTS,caesars,17.5,-120.0,-112.0
Jalen Duren,DET,@MIL,2025-11-23,PTS,caesars,17.5,-124.0,-108.0
Alex Sarr,WAS,@CHI,2025-11-23,PTS,caesars,17.5,-130.0,-103.0
Nikola Vucevic,CHI,WAS,2025-11-23,PTS,caesars,17.5,-110.0,-121.0
Jeremiah Fears,NOP,ATL,2025-11-23,PTS,caesars,16.5,-117.0,-114.0
Cooper Flagg,DAL,MEM,2025-11-23,PTS,caesars,17.5,-102.0,-130.0
CJ McCollum,WAS,@CHI,2025-11-23,PTS,caesars,16.5,-127.0,-108.0
Derik Queen,NOP,ATL,2025-11-23,PTS,caesars,16.5,-115.0,-115.0
P.J. Washington,DAL,MEM,2025-11-23,PTS,caesars,16.5,-118.0,-113.0
Cedric Coward,MEM,@DAL,2025-11-23,PTS,caesars,16.5,-104.0,-129.0
Brandon Williams,DAL,MEM,2025-11-23,PTS,caesars,15.5,-109.0,-122.0
Kyshawn George,WAS,@CHI,2025-11-23,PTS,caesars,14.5,-124.0,-108.0
Bobby Portis,MIL,DET,2025-11-23,PTS,caesars,14.5,-138.0,107.0
Ayo Dosunmu,CHI,WAS,2025-11-23,PTS,caesars,13.5,-113.0,-120.0
Kyle Kuzma,MIL,DET,2025-11-23,PTS,caesars,14.5,-112.0,-120.0
Zaccharie Risacher,ATL,@NOP,2025-11-23,PTS,caesars,13.5,-113.0,-118.0
Myles Turner,MIL,DET,2025-11-23,PTS,caesars,14.5,-113.0,-118.0
Russell Westbrook,SAC,@DEN,2025-11-23,PTS,caesars,13.5,-120.0,-112.0
Saddiq Bey,NOP,ATL,2025-11-23,PTS,caesars,13.5,-113.0,-115.0
Matas Buzelis,CHI,WAS,2025-11-23,PTS,caesars,12.5,-120.0,-112.0
Zach Edey,MEM,@DAL,2025-11-23,PTS,caesars,12.5,-130.0,-103.0
Cameron Johnson,DEN,SAC,2025-11-23,PTS,caesars,13.5,-122.0,-110.0
Max Christie,DAL,MEM,2025-11-23,PTS,caesars,11.5,-125.0,-106.0
Bilal Coulibaly,WAS,@CHI,2025-11-23,PTS,caesars,12.5,-121.0,-110.0
Dyson Daniels,ATL,@NOP,2025-11-23,PTS,caesars,10.5,-135.0,100.0
Tim Hardaway,DEN,SAC,2025-11-23,PTS,caesars,11.5,-129.0,-104.0
Kevin Huerter,CHI,WAS,2025-11-23,PTS,caesars,12.5,-105.0,-127.0
Naji Marshall,DAL,MEM,2025-11-23,PTS,caesars,12.5,-105.0,-128.0
Malik Monk,SAC,@DEN,2025-11-23,PTS,caesars,11.5,-110.0,-121.0
Keegan Murray,SAC,@DEN,2025-11-23,PTS,caesars,11.5,-121.0,-111.0
Dennis Schroder,SAC,@DEN,2025-11-23,PTS,caesars,11.5,-114.0,-117.0
