game_time,team,side,position,player,status,title_text,likelihood_pct
10:00 PM ET,SAC,AWAY,C,D. Sabonis,Out,Very Unlikely To Play,0
10:00 PM ET,DEN,HOME,F,A. Gordon,Out,Very Unlikely To Play,0
10:00 PM ET,DEN,HOME,G,C. Braun,Out,Very Unlikely To Play,0
10:00 PM ET,DEN,HOME,F,J. Strawther,Out,Very Unlikely To Play,0
1:00 PM ET,LAC,AWAY,G,B. Beal,OFS,Very Likely To Play,0
1:00 PM ET,LAC,AWAY,G,B. Bogdanovic,Ques,Very Likely To Play,100
1:00 PM ET,LAC,AWAY,F,D. Jones,Out,Very Unlikely To Play,0
1:00 PM ET,LAC,AWAY,G,J. Miller,Doubt,Very Likely To Play,100
1:00 PM ET,LAC,AWAY,F,K. Leonard,Prob,Very Likely To Play,100
1:00 PM ET,CHA,HOME,F,G. Williams,Doubt,Very Likely To Play,100
1:00 PM ET,CHA,HOME,F,J. Green,Doubt,Very Likely To Play,100
1:00 PM ET,CHA,HOME,F,P. Connaughton,Ques,Very Likely To Play,100
1:00 PM ET,CHA,HOME,C,R. Kalkbrenner,Ques,Very Likely To Play,100
1:00 PM ET,CHA,HOME,G,T. Mann,Ques,Very Likely To Play,100
5:00 PM ET,NYK,AWAY,G,L. Shamet,Doubt,Very Likely To Play,100
5:00 PM ET,NYK,AWAY,G,M. McBride,Ques,Very Likely To Play,100
5:00 PM ET,NYK,AWAY,F,OG Anunoby,Out,Very Unlikely To Play,0
5:00 PM ET,ORL,HOME,C,M. Wagner,Out,Very Unlikely To Play,0
5:00 PM ET,ORL,HOME,F,P. Banchero,Out,Very Unlikely To Play,0
7:00 PM ET,ATL,AWAY,G,K. Wallace,Out,Very Unlikely To Play,0
7:00 PM ET,ATL,AWAY,C,O. Okongwu,Out,Very Unlikely To Play,0
7:00 PM ET,ATL,AWAY,G,Trae Young,Out,Very Unlikely To Play,0
7:00 PM ET,NOP,HOME,G,D. Murray,Out,Very Unlikely To Play,0
7:00 PM ET,NOP,HOME,F,H. Jones,Out,Very Unlikely To Play,0
7:00 PM ET,NOP,HOME,G,J. Poole,Out,Very Unlikely To Play,0
7:00 PM ET,NOP,HOME,C,K. Matkovic,Out,Very Unlikely To Play,0
7:00 PM ET,NOP,HOME,F,Z. Williamson,Out,Very Unlikely To Play,0
8:00 PM ET,DET,AWAY,F,B. Klintman,Out,Very Unlikely To Play,0
8:00 PM ET,DET,AWAY,G,J. Ivey,Ques,Toss Up To Play,50
8:00 PM ET,DET,AWAY,G,M. Sasser,Out,Very Unlikely To Play,0
8:00 PM ET,DET,AWAY,F,T. Harris,Ques,Toss Up To Play,50
8:00 PM ET,WAS,AWAY,G,AJ Johnson,Out,Very Unlikely To Play,0
8:00 PM ET,WAS,AWAY,F,K. Middleton,Out,Very Unlikely To Play,0
8:00 PM ET,WAS,AWAY,C,M. Bagley,Out,Very Unlikely To Play,0
8:00 PM ET,WAS,AWAY,G,T. Johnson,Out,Very Unlikely To Play,0
8:00 PM ET,CHI,HOME,F,D. Terry,Out,Very Unlikely To Play,0
8:00 PM ET,CHI,HOME,F,I. Okoro,Out,Very Unlikely To Play,0
8:00 PM ET,CHI,HOME,F,P. Williams,Out,Very Unlikely To Play,0
8:00 PM ET,CHI,HOME,F,T. Flowers,Out,Very Unlikely To Play,0
8:00 PM ET,CHI,HOME,C,Z. Collins,Out,Very Unlikely To Play,0
8:00 PM ET,MIL,HOME,F,G. Antetokounmpo,Out,Very Unlikely To Play,0
8:00 PM ET,MIL,HOME,G,K. Porter,Out,Very Unlikely To Play,0
8:00 PM ET,MIL,HOME,F,T. Prince,Out,Very Unlikely To Play,0
8:30 PM ET,MEM,AWAY,C,B. Clarke,Out,Very Unlikely To Play,0
8:30 PM ET,MEM,AWAY,F,J. Jackson,Doubt,Unlikely To Play,25
8:30 PM ET,MEM,AWAY,G,J. Small,Out,Very Unlikely To Play,0
8:30 PM ET,MEM,AWAY,G,Ja Morant,Out,Very Unlikely To Play,0
8:30 PM ET,MEM,AWAY,G,S. Pippen,Out,Very Unlikely To Play,0
8:30 PM ET,MEM,AWAY,G,Ty Jerome,Out,Very Unlikely To Play,0
8:30 PM ET,DAL,HOME,C,A. Davis,Out,Very Unlikely To Play,0
8:30 PM ET,DAL,HOME,C,D. Lively,Out,Very Unlikely To Play,0
8:30 PM ET,DAL,HOME,G,D. Russell,Out,Very Unlikely To Play,0
8:30 PM ET,DAL,HOME,G,Dante Exum,OFS,Very Likely To Play,0
8:30 PM ET,DAL,HOME,G,K. Irving,Out,Very Unlikely To Play,0
8:30 PM ET,DAL,HOME,G,R. Nembhard,Out,Very Unlikely To Play,0
